"id","ClassCode","ClassIndex","Class","FullClass","Detail","TypeID","EngineSize","ClassYear","Gear","Drive","SeatPad","SideGlass","AirBag","CentalLock","FrontBrake","RearBrake","ABS","Protect","OilSize","OilType","BattID","TireID","RainID","DWidth","DLong","DHeight","Price","Pic1","Pic2","Pic3","Pic4","Comment","RateTrip","sDay","sWeek","sMonth","l12","l24","l36","l48","l60","sDay1","sWeek1","sMonth1","L121","L241","L361","L481","L601","sDay2","sWeek2","sMonth2","L122","L242","L362","L482","L602","CarSalePriceStandard","LastSalePrice","LastSaleDate","LastSaleRef","Active","safety","commentCar","carPrice","discountCarPrice","remainCarPrice","priceYear1","priceYear2","priceYear3","RankingRate"
533,HI00400004,4,XZU600R,HINO 4x2 ชนิด 4 ล้อ XZU600R,"136 แรงม้า มาตรฐานไอเสีย ยูโร 3 , วิทยุ CD + MP3 และ USB , แอร์ เด็นโซ่",108,"4009.0000",2012,27,30,100,35,73,45,99,98,74,75,"80.0000",ดีเซล,0,0,0,0,0,0,"0.0000","","","","","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","948000.0000","400000.0000",2017-06-06 00:00:00.000,"60 - 6550",1,"","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",50
534,BEW21300001,1,E230,MERCEDES BENZ E 230 E230,"",109,"0.0000",0,0,0,0,0,0,0,0,0,0,0,"0.0000","",0,0,0,0,0,0,"0.0000","","","","","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",,,1,"","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",50
535,VFMX00001,1,Model FMX1344R43400ALHM,VOLVO 4x4 ชนิด 6 ล้อ Model FMX1344R43400ALHM,แบบ 4x4 ชนิด 6 ล้อ 400 แรงม้า,110,"12800.0000",2011,27,29,62,35,73,45,109,37,46,75,"400.0000",ดีเซล,0,0,0,0,0,0,"0.0000","","","","","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","6100000.0000","850000.0000",2019-01-29 00:00:00.000,ก 105,1,"","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",50
536,NIN100031,31,"200XL Sport Series",NISSAN TEANA 200XL Sport Series,ล้ออัลลอย สเกิร์ตข้าง สปอยเลอร์หลัง,23,"1997.0000",2011,28,31,70,34,95,44,36,38,46,90,"70.0000","",0,0,0,0,0,0,"0.0000","","","","","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",,,1,"","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",50
537,BEW21200005,5,CDI Blue EFFICIENCY ELEGANCE Sport,MERCEDES BENZ E 250 CDI Blue EFFICIENCY ELEGANCE Sport,"",81,"2143.0000",2012,28,31,32,34,88,79,36,38,46,69,"80.0000",ดีเซล,0,0,0,0,0,0,"0.0000","","","","","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","4150000.0000","0.0000",,,1,"","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",50
538,BEVIANO00001,1,CDI 2.2 Compact,MERCEDES BENZ VIANO CDI 2.2 Compact,"",111,"2143.0000",0,28,0,0,0,0,0,0,0,0,0,"0.0000","",0,0,0,0,0,0,"0.0000","","","","","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",,,1,"","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",50
539,HI00400005,4,FG1JPKA (NGV),HINO 4x2 ชนิด 6 ล้อ FG1JPKA (NGV),"220 แรงม้า มาตรฐานไอเสีย ยูโร 3 , วิทยุ CD + MP3 , แอร์ เด็นโซ่",83,"7961.0000",2009,27,30,100,35,73,45,99,98,74,75,"800.0000",ก๊าซ NGV ความจุ 160 กก.,0,0,0,0,0,0,"0.0000","","","","","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2505000.0000","700000.0000",2016-11-09 00:00:00.000,"60 - 8692",1,"","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",50
541,JW100001,1,OVERLAND 3.6 PETROL,JEEP WRANGLER OVERLAND 3.6 PETROL,"5 A/T",112,"3604.0000",2013,28,81,64,34,41,79,36,38,46,39,"85.0000",เบนซิน,0,0,0,0,0,0,"4200000.0000","","","","","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","4450000.0000","2110000.0000",2020-08-11 00:00:00.000,"2กบ 2493",1,"","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",50
542,BEW21200006,6,CGI Blue EFFICIENCY AVANTGARDE Sports AMG,MERCEDES BENZ E 250 CGI Blue EFFICIENCY AVANTGARDE Sports AMG,ชุดแต่ง AMG sports package,81,"1796.0000",2012,28,31,64,34,52,79,36,38,46,69,"80.0000",เบนซิน,0,0,0,0,0,0,"0.0000","","","","","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","4190000.0000","1040000.0000",2020-02-11 00:00:00.000,กข 2222,1,"","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",50
543,TY00400062,62,"2.0 V NAVI 2012",TOYOTA ALTIS 2.0 V NAVI 2012,"",26,"1987.0000",2012,28,31,64,34,41,94,36,38,46,49,"55.0000",เบนซิน,0,0,0,0,0,0,"0.0000","","","","","สีMetalic ราคา 1,199,000 สีขาวมุกราคา 1,209,000 บาท","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",,,1,"","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",50
544,TY00400063,63,"2.0 V 2012",TOYOTA ALTIS 2.0 V 2012,"",26,"1987.0000",2012,28,31,64,34,41,94,36,38,46,49,"55.0000",เบนซิน,0,0,0,0,0,0,"0.0000","","","","","สีMetalic ราคา 1,064,000 สีขาวมุกราคา 1,074,000 บาท","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",,,1,"","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",50
545,TY00400064,64,"2.0 G 2012",TOYOTA ALTIS 2.0 G 2012,"",26,"1987.0000",2012,28,31,60,34,41,79,36,38,46,49,"55.0000",เบนซิน,0,0,0,0,0,0,"0.0000","","","","","สีMetalic ราคา 979,000 สีขาวมุกราคา 989,000 บาท","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",,,1,"","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",50
546,TY00400065,65,"1.8 G NAVI 2012",TOYOTA ALTIS 1.8 G NAVI 2012,"",26,"1798.0000",2012,28,31,60,34,41,79,36,38,46,49,"55.0000",เบนซิน+E85,0,0,0,0,0,0,"0.0000","","","","","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","949000.0000","262000.0000",2020-06-29 00:00:00.000,"2กต 6721",1,"","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",50
547,TY00400066,66,"1.8 G 2012",TOYOTA ALTIS 1.8 G 2012,"",26,"1798.0000",2012,28,31,60,34,41,79,36,38,46,49,"55.0000",เบนซิน+E85,0,0,0,0,0,0,"0.0000","","","","","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","899000.0000","252000.0000",2020-06-30 00:00:00.000,"2กณ 3386",1,"","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",50
548,TY00400067,67,"1.8 E 2012",TOYOTA ALTIS 1.8 E 2012,"",26,"1798.0000",2012,28,31,61,34,41,79,36,38,46,49,"55.0000",เบนซิน+E85,0,0,0,0,0,0,"0.0000","","","","","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","829000.0000","246000.0000",2019-11-15 00:00:00.000,"2กญ 6334",1,"","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",50
549,TY00400068,68,"1.6 G 2012",TOYOTA ALTIS 1.6 G 2012,"",26,"1598.0000",2012,28,31,60,34,41,79,36,38,46,49,"55.0000",เบนซิน,0,0,0,0,0,0,"0.0000","","","","","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","819000.0000","216000.0000",2019-05-15 00:00:00.000,"1กณ 8161",1,"","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",50
550,TY00400069,69,"1.6 E CNG 2012",TOYOTA ALTIS 1.6 E CNG 2012,"",26,"1598.0000",2012,28,31,61,34,41,44,36,38,46,49,"55.0000",CNG ถังก๊าซธรรมชาติ ขนาด 75 ลิตร & เบนซิน,0,0,0,0,0,0,"0.0000","","","","","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","859000.0000","206000.0000",2020-06-30 00:00:00.000,"2กภ 418",1,"","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",50
551,TY00400070,70,"1.6 J M/T  2012",TOYOTA ALTIS 1.6 J M/T  2012,"",26,"1598.0000",2012,27,31,62,34,41,44,36,38,74,75,"55.0000",เบนซิน,0,0,0,0,0,0,"0.0000","","","","","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","751000.0000","0.0000",,,1,"","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",50
552,VXC9000002,2,D5 AWD 200hp,VOLVO XC90 D5 AWD 200hp,"",64,"2400.0000",2012,28,81,110,34,53,79,36,38,46,39,"68.0000",ดีเชล&ไบโอดีเชล (B5),0,0,0,0,0,0,"0.0000","","","","","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","3699000.0000","700935.0000",2018-07-04 00:00:00.000,"1กด 5433",1,"","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",50
553,HYGSV00001,1,Starex VIP,HYUNDAI Grand Starex VIP,เครื่องเสียงตอนหน้า DVD/CD พร้อมจอสัมผัส รองรับ iPod และ USB เคาน์เตอร์ VIP ตกแต่งลายไม้ พร้อมช่องเก็บของ,113,"2497.0000",2012,28,30,60,34,41,79,36,38,46,90,"75.0000",ดีเซล,0,0,0,0,0,0,"0.0000","","","","","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1928000.0000","542056.0000",2020-07-10 00:00:00.000,"2กย 1814",1,"","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",50
554,TYAP00041,41,"2.4 HV (Improvement) 2012",TOYOTA ALPHARD 2.4 HV (Improvement) 2012,HYBRID,25,"2362.0000",2012,28,82,60,34,85,79,36,38,46,39,"65.0000",เบนซิน,0,0,0,0,0,0,"0.0000","","","","","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","3459000.0000","890000.0000",2022-01-28 00:00:00.000,ฎข 235,1,"","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",50
555,TYAP00042,42,"3.5 V (Improvement) 2012",TOYOTA ALPHARD 3.5 V (Improvement) 2012,"",25,"3456.0000",2012,28,31,32,34,85,79,36,38,46,51,"65.0000",เบนซิน,0,0,0,0,0,0,"0.0000","","","","","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","4099000.0000","1230000.0000",2020-03-10 00:00:00.000,"3กผ 5906",1,"","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",50
556,TYAP00043,43,"2.4 V (Improvement) 2012",TOYOTA ALPHARD 2.4 V (Improvement) 2012,"",25,"2362.0000",2012,28,31,60,34,85,79,36,38,46,51,"65.0000",เบนซิน,0,0,0,0,0,0,"0.0000","","","","","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","3339000.0000","1110000.0000",2020-07-14 00:00:00.000,"1ขก 860",1,"","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",50
557,MBKA5TX00001,1,DOUBLE CAB PLUS 2.4 GLS,MITSUBISHI TRITON DOUBLE CAB PLUS 2.4 GLS,"เครื่องเล่นวิทยุ,DVD,Player,CD,MP3",114,"2351.0000",2013,27,30,101,34,57,79,36,37,46,39,"75.0000",เบนซิน,0,0,0,0,0,0,"0.0000","","","","","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","330000.0000",2016-03-29 00:00:00.000,"1กด 3827",1,"","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",50
558,KIA200001,1,A2_2.5WGT 6MT,KIA K2500 A2_2.5WGT 6MT,"",115,"2497.0000",2012,27,30,47,35,0,45,36,37,74,0,"65.0000",ดีเซล,0,0,0,0,0,0,"0.0000","","","","","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","648200.0000","244000.0000",2019-03-12 00:00:00.000,"1ฒต 6941",1,"","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",50
559,VST5.00001,1,BiTDI,VOLKSWAGEN CARAVELLE 2.0 BiTDI,รถบริษัทนำเข้าอิสระ(ตัวรถเปล่า),116,"1968.0000",2010,28,30,0,34,41,79,36,38,46,39,"80.0000",Diesel,0,0,0,0,0,0,"2850000.0000","","","","","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","841121.0000",2017-10-25 00:00:00.000,ฮษ 7953,1,"","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",50
560,HDH200026,26,"2.0 S 2WD MODEL 2013",HONDA CRV 2.0 S 2WD MODEL 2013,วิทยุ-ซีดี MP3 แบบ 1 แผ่น ลำโพง 4,12,"1997.0000",2013,28,31,84,34,95,79,36,38,0,51,"58.0000",เบนซิน/E85,0,0,0,0,0,0,"0.0000","","","","","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1176000.0000","492000.0000",2020-03-17 00:00:00.000,"2กค 856",1,"","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",50
561,HDF100001,1,"1.5 SE  MODEL 2013",HONDA FREED 1.5 SE  MODEL 2013,วิทยุ-ซีดี MP3 แบบ 1 แผ่น ลำโพง 4,117,"1497.0000",2013,28,31,61,34,95,79,36,37,46,51,"42.0000",เบนซิน,0,0,0,0,0,0,"0.0000","","","","","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","839000.0000","370000.0000",2020-03-24 00:00:00.000,"1กว 1242",1,"","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",50
562,HDH100034,34,"2.0 EL AT Navi MODEL 2013",HONDA CIVIC 2.0 EL AT Navi MODEL 2013,วิทยุ-ซีดี MP3 แบบ 1 แผ่น ลำโพง 4 ตัว ทวีตเตอร์ 2 ตัว,11,"1997.0000",2013,28,31,101,34,41,79,36,38,46,51,"57.0000",เบนซิน,0,0,0,0,0,0,"0.0000","","","","","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1130000.0000","484112.0000",2017-05-31 00:00:00.000,"1กส 3940",1,"","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",50
568,FRKJ63J00005,5,"1.6L Trend AT",FORD Focus 4Dr 1.6L Trend AT,วิทยุพร้อมเครื่องเล่น 1CD / MP3 ลำโพง 6,100,"1596.0000",2013,28,31,61,34,41,44,36,38,46,75,"55.0000",เบนซิน,0,0,0,0,0,0,"0.0000","","","","","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","829000.0000","388000.0000",2015-03-16 00:00:00.000,"2กง 3040",1,"","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",50
569,FRKJ63J00006,6,"1.6L Ambiente AT",FORD Focus 4Dr 1.6L Ambiente AT,วิทยุพร้อมเครื่องเล่น 1CD / MP3 ลำโพง 4,100,"1596.0000",2013,28,31,63,34,41,44,36,38,46,75,"55.0000",เบนซิน,0,0,0,0,0,0,"0.0000","","","","","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","799000.0000","0.0000",,,1,"","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",50
570,FRKJ63J00007,7,"1.6L Ambiente MT",FORD Focus 4Dr 1.6L Ambiente MT,วิทยุพร้อมเครื่องเล่น 1CD / MP3 ลำโพง 4,100,"1596.0000",2013,27,31,63,34,41,44,36,38,46,75,"55.0000",เบนซิน,0,0,0,0,0,0,"0.0000","","","","","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","759000.0000","0.0000",,,1,"","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",50
571,FRKR63R00004,4,"1.6L Trend AT",FORD Focus 5Dr 1.6L Trend AT,วิทยุพร้อมเครื่องเล่น 1CD / MP3 ลำโพง 6,99,"1596.0000",2013,28,31,63,34,41,44,36,38,46,75,"55.0000",เบนซิน,0,0,0,0,0,0,"0.0000","","","","","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","839000.0000","0.0000",,,1,"","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",50
572,FRKR63R00005,5,"1.6L Ambiente AT",FORD Focus 5Dr 1.6L Ambiente AT,วิทยุพร้อมเครื่องเล่น 1CD / MP3 ลำโพง 4,99,"1596.0000",2013,28,30,63,34,41,44,36,38,46,75,"55.0000",เบนซิน,0,0,0,0,0,0,"0.0000","","","","","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","809000.0000","0.0000",,,1,"","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",50
573,HD01100024,24,"2.0 EL MODEL 2013",HONDA ACCORD 2.0 EL MODEL 2013,"2.0 i-VTEC,หน้าจอ TFT ขนาด 8 นิ้ว วิทยุ-วีดี MP3 แบบ 1 แผ่น ลำโพง 6",10,"1997.0000",2013,28,31,66,34,95,79,36,38,46,51,"65.0000",เบนซิน,0,0,0,0,0,0,"0.0000","","","","","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","718000.0000",2018-06-01 00:00:00.000,"2กว 4057",1,"","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",50
574,HD01100025,25,"2.0 EL NAVI MODEL 2013",HONDA ACCORD 2.0 EL NAVI MODEL 2013,"2.0 i-VTEC,หน้าจอ TFT ขนาด 8 นิ้ว วิทยุ-วีดี MP3 แบบ 1 แผ่น ลำโพง 6",10,"1997.0000",2013,28,31,66,35,95,79,36,38,46,51,"65.0000",เบนซิน,0,0,0,0,0,0,"0.0000","","","","","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","674000.0000",2017-10-10 00:00:00.000,"2กญ 1737",1,"","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",50
