"ClassTime_ID","DBCarClass_ID","Period_ID"
141627,1548,39
141628,1548,40
141629,1548,41
141630,1548,42
141631,1548,43
141632,1548,44
141633,1548,45
141634,1548,47
141635,1548,46
141636,1548,48
141637,1548,49
141638,1548,50
141639,1548,51
141640,1548,52
141641,1551,1
141642,1551,3
141643,1551,5
141644,1551,9
141645,1551,7
141646,1551,11
141647,1551,13
141648,1551,19
141649,1551,15
141650,1551,17
141651,1551,21
141652,1551,22
141653,1551,23
141654,1551,24
141655,1551,25
141656,1551,26
141657,1551,27
141658,1551,29
141659,1551,30
141660,1551,31
141661,1551,32
141662,1551,33
141663,1551,34
141664,1551,35
141665,1551,36
141666,1551,37
141667,1551,38
141668,1551,39
141669,1551,40
141670,1551,41
141671,1551,42
141672,1551,43
141673,1551,44
141674,1551,45
141675,1551,47
141676,1551,46
141677,1551,48
141678,1551,49
141679,1551,50
141680,1551,51
141681,1551,52
141682,1499,1
141683,1499,3
141684,1499,5
141685,1499,9
141686,1499,7
141687,1499,11
141688,1499,13
141689,1499,19
141690,1499,15
141691,1499,17
141692,1499,21
141693,1499,22
141694,1499,23
141695,1499,24
141696,1499,25
141697,1499,26
141698,1499,27
141699,1499,29
141700,1499,30
141701,1499,31
141702,1499,32
141703,1499,33
141704,1499,34
141705,1499,35
141706,1499,36
141707,1499,37
141708,1499,38
141709,1499,39
141710,1499,40
141711,1499,41
141712,1499,42
141713,1499,43
141714,1499,44
141715,1499,45
141716,1499,47
141717,1499,46
141718,1499,48
141719,1499,49
141720,1499,50
141721,1499,51
141722,1499,52
141723,1500,1
141724,1500,3
141725,1500,5
141726,1500,9
141727,1500,7
141728,1500,11
141729,1500,13
141730,1500,19
141731,1500,15
141732,1500,17
141733,1500,21
141734,1500,22
141735,1500,23
141736,1500,24
141737,1500,25
141738,1500,26
141739,1500,27
141740,1500,29
141741,1500,30
141742,1500,31
141743,1500,32
141744,1500,33
141745,1500,34
141746,1500,35
141747,1500,36
141748,1500,37
141749,1500,38
141750,1500,39
141751,1500,40
141752,1500,41
141753,1500,42
141754,1500,43
141755,1500,44
141756,1500,45
141757,1500,47
141758,1500,46
141759,1500,48
141760,1500,49
141761,1500,50
141762,1500,51
141763,1500,52
141764,1504,1
141765,1504,3
141766,1504,5
141767,1504,9
141768,1504,7
141769,1504,11
141770,1504,13
141771,1504,19
141772,1504,15
141773,1504,17
141774,1504,21
141775,1504,22
141776,1504,23
141777,1504,24
141778,1504,25
141779,1504,26
141780,1504,27
141781,1504,29
141782,1504,30
141783,1504,31
141784,1504,32
141785,1504,33
141786,1504,34
141787,1504,35
141788,1504,36
141789,1504,37
141790,1504,38
141791,1504,39
141792,1504,40
141793,1504,41
141794,1504,42
141795,1504,43
141796,1504,44
141797,1504,45
141798,1504,47
141799,1504,46
141800,1504,48
141801,1504,49
141802,1504,50
141803,1504,51
141804,1504,52
141805,1503,1
141806,1503,3
141807,1503,5
141808,1503,9
141809,1503,7
141810,1503,11
141811,1503,13
141812,1503,19
141813,1503,15
141814,1503,17
141815,1503,21
141816,1503,22
141817,1503,23
141818,1503,24
141819,1503,25
141820,1503,26
141821,1503,27
141822,1503,29
141823,1503,30
141824,1503,31
141825,1503,32
141826,1503,33
141827,1503,34
141828,1503,35
141829,1503,36
141830,1503,37
141831,1503,38
141832,1503,39
141833,1503,40
141834,1503,41
141835,1503,42
141836,1503,43
141837,1503,44
141838,1503,45
141839,1503,47
141840,1503,46
141841,1503,48
141842,1503,49
141843,1503,50
141844,1503,51
141845,1503,52
141846,1502,1
141847,1502,3
141848,1502,5
141849,1502,9
141850,1502,7
141851,1502,11
141852,1502,13
141853,1502,19
141854,1502,15
141855,1502,17
141856,1502,21
141857,1502,22
141858,1502,23
141859,1502,24
141860,1502,25
141861,1502,26
141862,1502,27
141863,1502,29
141864,1502,30
141865,1502,31
141866,1502,32
141867,1502,33
141868,1502,34
141869,1502,35
141870,1502,36
141871,1502,37
141872,1502,38
141873,1502,39
141874,1502,40
141875,1502,41
141876,1502,42
141877,1502,43
141878,1502,44
141879,1502,45
141880,1502,47
141881,1502,46
141882,1502,48
141883,1502,49
141884,1502,50
141885,1502,51
141886,1502,52
141887,1501,1
141888,1501,3
141889,1501,5
141890,1501,9
141891,1501,7
141892,1501,11
141893,1501,13
141894,1501,19
141895,1501,15
141896,1501,17
141897,1501,21
141898,1501,22
141899,1501,23
141900,1501,24
141901,1501,25
141902,1501,26
141903,1501,27
141904,1501,29
141905,1501,30
141906,1501,31
141907,1501,32
141908,1501,33
141909,1501,34
141910,1501,35
141911,1501,36
141912,1501,37
141913,1501,38
141914,1501,39
141915,1501,40
141916,1501,41
141917,1501,42
141918,1501,43
141919,1501,44
141920,1501,45
141921,1501,47
141922,1501,46
141923,1501,48
141924,1501,49
141925,1501,50
141926,1501,51
141927,1501,52
141928,1506,1
141929,1506,3
141930,1506,5
141931,1506,9
141932,1506,7
141933,1506,11
141934,1506,13
141935,1506,19
141936,1506,15
141937,1506,17
141938,1506,21
141939,1506,22
141940,1506,23
141941,1506,24
141942,1506,25
141943,1506,26
141944,1506,27
141945,1506,29
141946,1506,30
141947,1506,31
141948,1506,32
141949,1506,33
141950,1506,34
141951,1506,35
141952,1506,36
141953,1506,37
141954,1506,38
141955,1506,39
141956,1506,40
141957,1506,41
141958,1506,42
141959,1506,43
141960,1506,44
141961,1506,45
141962,1506,47
141963,1506,46
141964,1506,48
141965,1506,49
141966,1506,50
141967,1506,51
141968,1506,52
141969,1535,3
141970,1535,5
141971,1535,7
141972,1535,9
141973,1535,11
141974,1535,13
141975,1535,15
141976,1535,17
141977,1535,19
141978,1535,21
141979,1535,54
141980,1535,55
141981,1535,56
141982,1535,57
141983,1535,58
141984,1535,59
141985,1535,60
141986,1535,62
141987,1535,61
141988,1535,63
141989,1535,64
141990,1535,65
141991,1535,66
141992,1535,67
141993,1535,68
141994,1535,69
141995,1535,70
141996,1535,71
141997,1535,72
141998,1535,73
141999,1535,74
142000,1535,75
142001,1535,79
142002,1535,77
142003,1535,81
142004,1535,76
142005,1535,78
142006,1535,80
142007,1535,83
142008,1535,82
142009,1535,84
142010,1535,85
142011,1535,87
142012,1535,86
142013,1535,88
142014,1535,102
142015,1535,98
142016,1535,99
142017,1535,100
142018,1535,101
142019,1535,103
142020,1535,106
142021,1535,104
142022,1535,105
142023,1535,107
142024,1535,1
142025,1528,3
142026,1528,5
142027,1528,7
142028,1528,9
142029,1528,11
142030,1528,13
142031,1528,15
142032,1528,17
142033,1528,19
142034,1528,21
142035,1528,54
142036,1528,55
142037,1528,56
142038,1528,57
142039,1528,58
142040,1528,59
142041,1528,60
142042,1528,62
142043,1528,61
142044,1528,63
142045,1528,64
142046,1528,65
142047,1528,66
142048,1528,67
142049,1528,68
142050,1528,69
142051,1528,70
142052,1528,71
142053,1528,72
142054,1528,73
142055,1528,74
142056,1528,75
142057,1528,79
142058,1528,77
142059,1528,81
142060,1528,76
142061,1528,78
142062,1528,80
142063,1528,83
142064,1528,82
142065,1528,84
142066,1528,85
142067,1528,87
142068,1528,86
142069,1528,88
142070,1528,102
142071,1528,98
142072,1528,99
142073,1528,100
142074,1528,101
142075,1528,103
142076,1528,106
142077,1528,104
142078,1528,105
142079,1528,107
142080,1528,1
142081,1525,3
142082,1525,5
142083,1525,7
142084,1525,9
142085,1525,11
142086,1525,13
142087,1525,15
142088,1525,17
142089,1525,19
142090,1525,21
142091,1525,54
142092,1525,55
142093,1525,56
142094,1525,57
142095,1525,58
142096,1525,59
142097,1525,60
142098,1525,62
142099,1525,61
142100,1525,63
142101,1525,64
142102,1525,65
142103,1525,66
142104,1525,67
142105,1525,68
142106,1525,69
142107,1525,70
142108,1525,71
142109,1525,72
142110,1525,73
142111,1525,74
142112,1525,75
142113,1525,79
142114,1525,77
142115,1525,81
142116,1525,76
142117,1525,78
142118,1525,80
142119,1525,83
142120,1525,82
142121,1525,84
142122,1525,85
142123,1525,87
142124,1525,86
142125,1525,88
142126,1525,102
142127,1525,98
142128,1525,99
142129,1525,100
142130,1525,101
142131,1525,103
142132,1525,106
142133,1525,104
142134,1525,105
142135,1525,107
142136,1525,1
142137,1526,3
142138,1526,5
142139,1526,7
142140,1526,9
142141,1526,11
142142,1526,13
142143,1526,15
142144,1526,17
142145,1526,19
142146,1526,21
142147,1526,54
142148,1526,55
142149,1526,56
142150,1526,57
142151,1526,58
142152,1526,59
142153,1526,60
142154,1526,62
142155,1526,61
142156,1526,63
142157,1526,64
142158,1526,65
142159,1526,66
142160,1526,67
142161,1526,68
142162,1526,69
142163,1526,70
142164,1526,71
142165,1526,72
142166,1526,73
142167,1526,74
142168,1526,75
142169,1526,79
142170,1526,77
142171,1526,81
142172,1526,76
142173,1526,78
142174,1526,80
142175,1526,83
142176,1526,82
142177,1526,84
142178,1526,85
142179,1526,87
142180,1526,86
142181,1526,88
142182,1526,102
142183,1526,98
142184,1526,99
142185,1526,100
142186,1526,101
142187,1526,103
142188,1526,106
142189,1526,104
142190,1526,105
142191,1526,107
142192,1526,1
142193,1527,3
142194,1527,5
142195,1527,7
142196,1527,9
142197,1527,11
142198,1527,13
142199,1527,15
142200,1527,17
142201,1527,19
142202,1527,21
142203,1527,54
142204,1527,55
142205,1527,56
142206,1527,57
142207,1527,58
142208,1527,59
142209,1527,60
142210,1527,62
142211,1527,61
142212,1527,63
142213,1527,64
142214,1527,65
142215,1527,66
142216,1527,67
142217,1527,68
142218,1527,69
142219,1527,70
142220,1527,71
142221,1527,72
142222,1527,73
142223,1527,74
142224,1527,75
142225,1527,79
142226,1527,77
142227,1527,81
142228,1527,76
142229,1527,78
142230,1527,80
142231,1527,83
142232,1527,82
142233,1527,84
142234,1527,85
142235,1527,87
142236,1527,86
142237,1527,88
142238,1527,102
142239,1527,98
142240,1527,99
142241,1527,100
142242,1527,101
142243,1527,103
142244,1527,106
142245,1527,104
142246,1527,105
142247,1527,107
142248,1527,1
142249,1542,3
142250,1542,5
142251,1542,7
142252,1542,9
142253,1542,11
142254,1542,13
142255,1542,15
142256,1542,17
142257,1542,19
142258,1542,21
142259,1542,54
142260,1542,55
142261,1542,56
142262,1542,57
142263,1542,58
142264,1542,59
142265,1542,60
142266,1542,62
142267,1542,61
142268,1542,63
142269,1542,64
142270,1542,65
142271,1542,66
142272,1542,67
142273,1542,68
142274,1542,69
142275,1542,70
142276,1542,71
142277,1542,72
142278,1542,73
142279,1542,74
142280,1542,75
142281,1542,79
142282,1542,77
142283,1542,81
142284,1542,76
142285,1542,78
142286,1542,80
142287,1542,83
142288,1542,82
142289,1542,84
142290,1542,85
142291,1542,87
142292,1542,86
142293,1542,88
142294,1542,102
142295,1542,98
142296,1542,99
142297,1542,100
142298,1542,101
142299,1542,103
142300,1542,106
142301,1542,104
142302,1542,105
142303,1542,107
142304,1542,1
142305,1533,3
142306,1533,5
142307,1533,7
142308,1533,9
142309,1533,11
142310,1533,13
142311,1533,15
142312,1533,17
142313,1533,19
142314,1533,21
142315,1533,54
142316,1533,55
142317,1533,56
142318,1533,57
142319,1533,58
142320,1533,59
142321,1533,60
142322,1533,62
142323,1533,61
142324,1533,63
142325,1533,64
142326,1533,65
142327,1533,66
142328,1533,67
142329,1533,68
142330,1533,69
142331,1533,70
142332,1533,71
142333,1533,72
142334,1533,73
142335,1533,74
142336,1533,75
142337,1533,79
142338,1533,77
142339,1533,81
142340,1533,76
142341,1533,78
142342,1533,80
142343,1533,83
142344,1533,82
142345,1533,84
142346,1533,85
142347,1533,87
142348,1533,86
142349,1533,88
142350,1533,102
142351,1533,98
142352,1533,99
142353,1533,100
142354,1533,101
142355,1533,103
142356,1533,106
142357,1533,104
142358,1533,105
142359,1533,107
142360,1533,1
142361,1457,3
142362,1457,5
142363,1457,7
142364,1457,9
142365,1457,11
142366,1457,13
142367,1457,15
142368,1457,17
142369,1457,19
142370,1457,21
142371,1457,54
142372,1457,55
142373,1457,56
142374,1457,57
142375,1457,58
142376,1457,59
142377,1457,60
142378,1457,62
142379,1457,61
142380,1457,63
142381,1457,64
142382,1457,65
142383,1457,66
142384,1457,67
142385,1457,68
142386,1457,69
142387,1457,70
142388,1457,71
142389,1457,72
142390,1457,73
142391,1457,74
142392,1457,75
142393,1457,79
142394,1457,77
142395,1457,81
142396,1457,76
142397,1457,78
142398,1457,80
142399,1457,83
142400,1457,82
142401,1457,84
142402,1457,85
142403,1457,87
142404,1457,86
142405,1457,88
142406,1457,102
142407,1457,98
142408,1457,99
142409,1457,100
142410,1457,101
142411,1457,103
142412,1457,106
142413,1457,104
142414,1457,105
142415,1457,107
142416,1457,1
142417,1534,3
142418,1534,5
142419,1534,7
142420,1534,9
142421,1534,11
142422,1534,13
142423,1534,15
142424,1534,17
142425,1534,19
142426,1534,21
142427,1534,54
142428,1534,55
142429,1534,56
142430,1534,57
142431,1534,58
142432,1534,59
142433,1534,60
142434,1534,62
142435,1534,61
142436,1534,63
142437,1534,64
142438,1534,65
142439,1534,66
142440,1534,67
142441,1534,68
142442,1534,69
142443,1534,70
142444,1534,71
142445,1534,72
142446,1534,73
142447,1534,74
142448,1534,75
142449,1534,79
142450,1534,77
142451,1534,81
142452,1534,76
142453,1534,78
142454,1534,80
142455,1534,83
142456,1534,82
142457,1534,84
142458,1534,85
142459,1534,87
142460,1534,86
142461,1534,88
142462,1534,102
142463,1534,98
142464,1534,99
142465,1534,100
142466,1534,101
142467,1534,103
142468,1534,106
142469,1534,104
142470,1534,105
142471,1534,107
142472,1534,1
142473,1452,3
142474,1452,5
142475,1452,7
142476,1452,9
142477,1452,11
142478,1452,13
142479,1452,15
142480,1452,17
142481,1452,19
142482,1452,21
142483,1452,54
142484,1452,55
142485,1452,56
142486,1452,57
142487,1452,58
142488,1452,59
142489,1452,60
142490,1452,62
142491,1452,61
142492,1452,63
142493,1452,64
142494,1452,65
142495,1452,66
142496,1452,67
142497,1452,68
142498,1452,69
142499,1452,70
142500,1452,71
142501,1452,72
142502,1452,73
142503,1452,74
142504,1452,75
142505,1452,79
142506,1452,77
142507,1452,81
142508,1452,76
142509,1452,78
142510,1452,80
142511,1452,83
142512,1452,82
142513,1452,84
142514,1452,85
142515,1452,87
142516,1452,86
142517,1452,88
142518,1452,102
142519,1452,98
142520,1452,99
142521,1452,100
142522,1452,101
142523,1452,103
142524,1452,106
142525,1452,104
142526,1452,105
142527,1452,107
142528,1452,1
142529,1529,3
142530,1529,5
142531,1529,7
142532,1529,9
142533,1529,11
142534,1529,13
142535,1529,15
142536,1529,17
142537,1529,19
142538,1529,21
142539,1529,54
142540,1529,55
142541,1529,56
142542,1529,57
142543,1529,58
142544,1529,59
142545,1529,60
142546,1529,62
142547,1529,61
142548,1529,63
142549,1529,64
142550,1529,65
142551,1529,66
142552,1529,67
142553,1529,68
142554,1529,69
142555,1529,70
142556,1529,71
142557,1529,72
142558,1529,73
142559,1529,74
142560,1529,75
142561,1529,79
142562,1529,77
142563,1529,81
142564,1529,76
142565,1529,78
142566,1529,80
142567,1529,83
142568,1529,82
142569,1529,84
142570,1529,85
142571,1529,87
142572,1529,86
142573,1529,88
142574,1529,102
142575,1529,98
142576,1529,99
142577,1529,100
142578,1529,101
142579,1529,103
142580,1529,106
142581,1529,104
142582,1529,105
142583,1529,107
142584,1529,1
142585,1530,3
142586,1530,5
142587,1530,7
142588,1530,9
142589,1530,11
142590,1530,13
142591,1530,15
142592,1530,17
142593,1530,19
142594,1530,21
142595,1530,54
142596,1530,55
142597,1530,56
142598,1530,57
142599,1530,58
142600,1530,59
142601,1530,60
142602,1530,62
142603,1530,61
142604,1530,63
142605,1530,64
142606,1530,65
142607,1530,66
142608,1530,67
142609,1530,68
142610,1530,69
142611,1530,70
142612,1530,71
142613,1530,72
142614,1530,73
142615,1530,74
142616,1530,75
142617,1530,79
142618,1530,77
142619,1530,81
142620,1530,76
142621,1530,78
142622,1530,80
142623,1530,83
142624,1530,82
142625,1530,84
142626,1530,85
142627,1530,87
142628,1530,86
142629,1530,88
142630,1530,102
142631,1530,98
142632,1530,99
142633,1530,100
142634,1530,101
142635,1530,103
142636,1530,106
142637,1530,104
142638,1530,105
142639,1530,107
142640,1530,1
142641,1532,3
142642,1532,5
142643,1532,7
142644,1532,9
142645,1532,11
142646,1532,13
142647,1532,15
142648,1532,17
142649,1532,19
142650,1532,21
142651,1532,54
142652,1532,55
142653,1532,56
142654,1532,57
142655,1532,58
142656,1532,59
142657,1532,60
142658,1532,62
142659,1532,61
142660,1532,63
142661,1532,64
142662,1532,65
142663,1532,66
142664,1532,67
142665,1532,68
142666,1532,69
142667,1532,70
142668,1532,71
142669,1532,72
142670,1532,73
142671,1532,74
142672,1532,75
142673,1532,79
142674,1532,77
142675,1532,81
142676,1532,76
142677,1532,78
142678,1532,80
142679,1532,83
142680,1532,82
142681,1532,84
142682,1532,85
142683,1532,87
142684,1532,86
142685,1532,88
142686,1532,102
142687,1532,98
142688,1532,99
142689,1532,100
142690,1532,101
142691,1532,103
142692,1532,106
142693,1532,104
142694,1532,105
142695,1532,107
142696,1532,1
142697,1543,3
142698,1543,5
142699,1543,7
142700,1543,9
142701,1543,11
142702,1543,13
142703,1543,15
142704,1543,17
142705,1543,19
142706,1543,21
142707,1543,54
142708,1543,55
142709,1543,56
142710,1543,57
142711,1543,58
142712,1543,59
142713,1543,60
142714,1543,62
142715,1543,61
142716,1543,63
142717,1543,64
142718,1543,65
142719,1543,66
142720,1543,67
142721,1543,68
142722,1543,69
142723,1543,70
142724,1543,71
142725,1543,72
142726,1543,73
142727,1543,74
142728,1543,75
142729,1543,79
142730,1543,77
142731,1543,81
142732,1543,76
142733,1543,78
142734,1543,80
142735,1543,83
142736,1543,82
142737,1543,84
142738,1543,85
142739,1543,87
142740,1543,86
142741,1543,88
142742,1543,102
142743,1543,98
142744,1543,99
142745,1543,100
142746,1543,101
142747,1543,103
142748,1543,106
142749,1543,104
142750,1543,105
142751,1543,107
142752,1543,1
142753,1538,3
142754,1538,5
142755,1538,7
142756,1538,9
142757,1538,11
142758,1538,13
142759,1538,15
142760,1538,17
142761,1538,19
142762,1538,21
142763,1538,54
142764,1538,55
142765,1538,56
142766,1538,57
142767,1538,58
142768,1538,59
142769,1538,60
142770,1538,62
142771,1538,61
142772,1538,63
142773,1538,64
142774,1538,65
142775,1538,66
142776,1538,67
142777,1538,68
142778,1538,69
142779,1538,70
142780,1538,71
142781,1538,72
142782,1538,73
142783,1538,74
142784,1538,75
142785,1538,79
142786,1538,77
142787,1538,81
142788,1538,76
142789,1538,78
142790,1538,80
142791,1538,83
142792,1538,82
142793,1538,84
142794,1538,85
142795,1538,87
142796,1538,86
142797,1538,88
142798,1538,102
142799,1538,98
142800,1538,99
142801,1538,100
142802,1538,101
142803,1538,103
142804,1538,106
142805,1538,104
142806,1538,105
142807,1538,107
142808,1538,1
142809,1516,3
142810,1516,5
142811,1516,7
142812,1516,9
142813,1516,11
142814,1516,13
142815,1516,15
142816,1516,17
142817,1516,19
142818,1516,21
142819,1516,54
142820,1516,55
142821,1516,56
142822,1516,57
142823,1516,58
142824,1516,59
142825,1516,60
142826,1516,62
142827,1516,61
142828,1516,63
142829,1516,64
142830,1516,65
142831,1516,66
142832,1516,67
142833,1516,68
142834,1516,69
142835,1516,70
142836,1516,71
142837,1516,72
142838,1516,73
142839,1516,74
142840,1516,75
142841,1516,79
142842,1516,77
142843,1516,81
142844,1516,76
142845,1516,78
142846,1516,80
142847,1516,83
142848,1516,82
142849,1516,84
142850,1516,85
142851,1516,87
142852,1516,86
142853,1516,88
142854,1516,102
142855,1516,98
142856,1516,99
142857,1516,100
142858,1516,101
142859,1516,103
142860,1516,106
142861,1516,104
142862,1516,105
142863,1516,107
142864,1516,1
142865,1540,3
142866,1540,5
142867,1540,7
142868,1540,9
142869,1540,11
142870,1540,13
142871,1540,15
142872,1540,17
142873,1540,19
142874,1540,21
142875,1540,54
142876,1540,55
142877,1540,56
142878,1540,57
142879,1540,58
142880,1540,59
142881,1540,60
142882,1540,62
142883,1540,61
142884,1540,63
142885,1540,64
142886,1540,65
142887,1540,66
142888,1540,67
142889,1540,68
