id,Name,service_type_id (Name),calculate_type,standard_price,branch_id,booking_day_mon,booking_day_tue,booking_day_wed,booking_day_thu,booking_day_fri,booking_day_sat,booking_day_sun,start_booking_time,end_booking_time,reserve_booking_duration,start_date,end_date,is_used_application,fix_days,fix_return_time,status,created_at,updated_at,deleted_at,created_by,updated_by,deleted_by,GL Account
,ลิมูซีน STD - (MB S-Class / Benz Vito) to Samutsongkram ,ลิมูซีน ,FIXED," 4,815.00 ",สาขากรุงเทพฯ,1,1,1,1,1,1,1,6:00:00,23:59:00,24,1/1/2022,7/12/2026,1,NULL,NULL,1,2023-03-07 13:06:12,2023-03-07 13:06:12,NULL,NULL,NULL,NULL,Service revenue - car rental daily - external
,ลิมูซีน STD - (MB S-Class / Benz Vito) to Samutsakorn ,ลิมูซีน ,FIXED," 4,815.00 ",สาขากรุงเทพฯ,1,1,1,1,1,1,1,6:00:00,23:59:00,24,1/1/2022,7/12/2026,1,NULL,NULL,1,2023-03-07 13:06:12,2023-03-07 13:06:12,NULL,NULL,NULL,NULL,Service revenue - car rental daily - external
,ลิมูซีน STD - (MB S-Class / Benz Vito) to Chachoengsao ,ลิมูซีน ,FIXED," 5,136.00 ",สาขากรุงเทพฯ,1,1,1,1,1,1,1,6:00:00,23:59:00,24,1/1/2022,7/12/2026,1,NULL,NULL,1,2023-03-07 13:06:12,2023-03-07 13:06:12,NULL,NULL,NULL,NULL,Service revenue - car rental daily - external
,ลิมูซีน STD - (MB S-Class / Benz Vito) to Chonburi / Sriracha / Leamchabang ,ลิมูซีน ,FIXED," 6,420.00 ",สาขากรุงเทพฯ,1,1,1,1,1,1,1,6:00:00,23:59:00,24,1/1/2022,7/12/2026,1,NULL,NULL,1,2023-03-07 13:06:12,2023-03-07 13:06:12,NULL,NULL,NULL,NULL,Service revenue - car rental daily - external
,ลิมูซีน STD - (MB S-Class / Benz Vito) to Ayutthaya ,ลิมูซีน ,FIXED," 6,420.00 ",สาขากรุงเทพฯ,1,1,1,1,1,1,1,6:00:00,23:59:00,24,1/1/2022,7/12/2026,1,NULL,NULL,1,2023-03-07 13:06:12,2023-03-07 13:06:12,NULL,NULL,NULL,NULL,Service revenue - car rental daily - external
,ลิมูซีน STD - (MB S-Class / Benz Vito) to Pattaya ,ลิมูซีน ,FIXED," 6,420.00 ",สาขากรุงเทพฯ,1,1,1,1,1,1,1,6:00:00,23:59:00,24,1/1/2022,7/12/2026,1,NULL,NULL,1,2023-03-07 13:06:12,2023-03-07 13:06:12,NULL,NULL,NULL,NULL,Service revenue - car rental daily - external
,ลิมูซีน STD - (MB S-Class / Benz Vito) to Rayong ,ลิมูซีน ,FIXED," 7,490.00 ",สาขากรุงเทพฯ,1,1,1,1,1,1,1,6:00:00,23:59:00,24,1/1/2022,7/12/2026,1,NULL,NULL,1,2023-03-07 13:06:12,2023-03-07 13:06:12,NULL,NULL,NULL,NULL,Service revenue - car rental daily - external
,ลิมูซีน STD - (MB S-Class / Benz Vito) to Cha-am ,ลิมูซีน ,FIXED," 8,560.00 ",สาขากรุงเทพฯ,1,1,1,1,1,1,1,6:00:00,23:59:00,24,1/1/2022,7/12/2026,1,NULL,NULL,1,2023-03-07 13:06:12,2023-03-07 13:06:12,NULL,NULL,NULL,NULL,Service revenue - car rental daily - external
,ลิมูซีน STD - (MB S-Class / Benz Vito) to Huahin ,ลิมูซีน ,FIXED," 9,095.00 ",สาขากรุงเทพฯ,1,1,1,1,1,1,1,6:00:00,23:59:00,24,1/1/2022,7/12/2026,1,NULL,NULL,1,2023-03-07 13:06:12,2023-03-07 13:06:12,NULL,NULL,NULL,NULL,Service revenue - car rental daily - external
,ลิมูซีน STD - (MB S-Class / Benz Vito) to Khao Yai ,ลิมูซีน ,FIXED," 9,095.00 ",สาขากรุงเทพฯ,1,1,1,1,1,1,1,6:00:00,23:59:00,24,1/1/2022,7/12/2026,1,NULL,NULL,1,2023-03-07 13:06:12,2023-03-07 13:06:12,NULL,NULL,NULL,NULL,Service revenue - car rental daily - external
,ลิมูซีน STD - One Day Trip (12 Hrs./Day) - Toyota Camry,ลิมูซีน ,FIXED," 4,815.00 ",สาขากรุงเทพฯ,1,1,1,1,1,1,1,6:00:00,23:59:00,24,1/1/2022,7/12/2026,1,NULL,NULL,1,2023-03-07 13:06:12,2023-03-07 13:06:12,NULL,NULL,NULL,NULL,Service revenue - car rental daily - external
,ลิมูซีน STD - One Day Trip (12 Hrs./Day) - Toyota Commuter,ลิมูซีน ,FIXED," 2,140.00 ",สาขากรุงเทพฯ,1,1,1,1,1,1,1,6:00:00,23:59:00,24,1/1/2022,7/12/2026,1,NULL,NULL,1,2023-03-07 13:06:12,2023-03-07 13:06:12,NULL,NULL,NULL,NULL,Service revenue - car rental daily - external
,ลิมูซีน STD - One Day Trip (12 Hrs./Day) - Toyota Majesty /Hyundai,ลิมูซีน ,FIXED," 3,745.00 ",สาขากรุงเทพฯ,1,1,1,1,1,1,1,6:00:00,23:59:00,24,1/1/2022,7/12/2026,1,NULL,NULL,1,2023-03-07 13:06:12,2023-03-07 13:06:12,NULL,NULL,NULL,NULL,Service revenue - car rental daily - external
,ลิมูซีน STD - One Day Trip (12 Hrs./Day) - MB E-Class / BMW Series 5,ลิมูซีน ,FIXED," 8,025.00 ",สาขากรุงเทพฯ,1,1,1,1,1,1,1,6:00:00,23:59:00,24,1/1/2022,7/12/2026,1,NULL,NULL,1,2023-03-07 13:06:12,2023-03-07 13:06:12,NULL,NULL,NULL,NULL,Service revenue - car rental daily - external
,ลิมูซีน STD - One Day Trip (12 Hrs./Day) - Toyota Alphard / Vellfire,ลิมูซีน ,FIXED," 8,560.00 ",สาขากรุงเทพฯ,1,1,1,1,1,1,1,6:00:00,23:59:00,24,1/1/2022,7/12/2026,1,NULL,NULL,1,2023-03-07 13:06:12,2023-03-07 13:06:12,NULL,NULL,NULL,NULL,Service revenue - car rental daily - external
,ลิมูซีน STD - One Day Trip (12 Hrs./Day) - MB S-Class / Benz Vit,ลิมูซีน ,FIXED," 1,284.00 ",สาขากรุงเทพฯ,1,1,1,1,1,1,1,6:00:00,23:59:00,24,1/1/2022,7/12/2026,1,NULL,NULL,1,2023-03-07 13:06:12,2023-03-07 13:06:12,NULL,NULL,NULL,NULL,Service revenue - car rental daily - external
,ลิมูซีน Agency - (Toyota Camry) to Bangkok Downtown / City Area ,ลิมูซีน ,FIXED," 1,444.50 ",สาขากรุงเทพฯ,1,1,1,1,1,1,1,6:00:00,23:59:00,24,1/1/2022,7/12/2026,1,NULL,NULL,1,2023-03-07 13:06:12,2023-03-07 13:06:12,NULL,NULL,NULL,NULL,Service revenue - car rental daily - external
,ลิมูซีน Agency - (Toyota Camry) to Donmuang Airport ,ลิมูซีน ,FIXED," 1,637.10 ",สาขากรุงเทพฯ,1,1,1,1,1,1,1,6:00:00,23:59:00,24,1/1/2022,7/12/2026,1,NULL,NULL,1,2023-03-07 13:06:12,2023-03-07 13:06:12,NULL,NULL,NULL,NULL,Service revenue - car rental daily - external
,ลิมูซีน Agency - (Toyota Camry) to Bangkok Politan Region ,ลิมูซีน ,FIXED," 1,733.40 ",สาขากรุงเทพฯ,1,1,1,1,1,1,1,6:00:00,23:59:00,24,1/1/2022,7/12/2026,1,NULL,NULL,1,2023-03-07 13:06:12,2023-03-07 13:06:12,NULL,NULL,NULL,NULL,Service revenue - car rental daily - external
,ลิมูซีน Agency - (Toyota Camry) to Samutsongkram ,ลิมูซีน ,FIXED," 1,926.00 ",สาขากรุงเทพฯ,1,1,1,1,1,1,1,6:00:00,23:59:00,24,1/1/2022,7/12/2026,1,NULL,NULL,1,2023-03-07 13:06:12,2023-03-07 13:06:12,NULL,NULL,NULL,NULL,Service revenue - car rental daily - external
,ลิมูซีน Agency - (Toyota Camry) to Samutsakorn ,ลิมูซีน ,FIXED," 1,926.00 ",สาขากรุงเทพฯ,1,1,1,1,1,1,1,6:00:00,23:59:00,24,1/1/2022,7/12/2026,1,NULL,NULL,1,2023-03-07 13:06:12,2023-03-07 13:06:12,NULL,NULL,NULL,NULL,Service revenue - car rental daily - external
,ลิมูซีน Agency - (Toyota Camry) to Chachoengsao ,ลิมูซีน ,FIXED," 2,407.50 ",สาขากรุงเทพฯ,1,1,1,1,1,1,1,6:00:00,23:59:00,24,1/1/2022,7/12/2026,1,NULL,NULL,1,2023-03-07 13:06:12,2023-03-07 13:06:12,NULL,NULL,NULL,NULL,Service revenue - car rental daily - external
,ลิมูซีน Agency - (Toyota Camry) to Chonburi / Sriracha / Leamchabang ,ลิมูซีน ,FIXED," 3,370.50 ",สาขากรุงเทพฯ,1,1,1,1,1,1,1,6:00:00,23:59:00,24,1/1/2022,7/12/2026,1,NULL,NULL,1,2023-03-07 13:06:12,2023-03-07 13:06:12,NULL,NULL,NULL,NULL,Service revenue - car rental daily - external
,ลิมูซีน Agency - (Toyota Camry) to Ayutthaya ,ลิมูซีน ,FIXED," 3,370.50 ",สาขากรุงเทพฯ,1,1,1,1,1,1,1,6:00:00,23:59:00,24,1/1/2022,7/12/2026,1,NULL,NULL,1,2023-03-07 13:06:12,2023-03-07 13:06:12,NULL,NULL,NULL,NULL,Service revenue - car rental daily - external
,ลิมูซีน Agency - (Toyota Camry) to Pattaya ,ลิมูซีน ,FIXED," 3,370.50 ",สาขากรุงเทพฯ,1,1,1,1,1,1,1,6:00:00,23:59:00,24,1/1/2022,7/12/2026,1,NULL,NULL,1,2023-03-07 13:06:12,2023-03-07 13:06:12,NULL,NULL,NULL,NULL,Service revenue - car rental daily - external
,ลิมูซีน Agency - (Toyota Camry) to Rayong ,ลิมูซีน ,FIXED," 3,659.40 ",สาขากรุงเทพฯ,1,1,1,1,1,1,1,6:00:00,23:59:00,24,1/1/2022,7/12/2026,1,NULL,NULL,1,2023-03-07 13:06:12,2023-03-07 13:06:12,NULL,NULL,NULL,NULL,Service revenue - car rental daily - external
,ลิมูซีน Agency - (Toyota Camry) to Cha-am ,ลิมูซีน ,FIXED," 4,333.50 ",สาขากรุงเทพฯ,1,1,1,1,1,1,1,6:00:00,23:59:00,24,1/1/2022,7/12/2026,1,NULL,NULL,1,2023-03-07 13:06:12,2023-03-07 13:06:12,NULL,NULL,NULL,NULL,Service revenue - car rental daily - external
,ลิมูซีน Agency - (Toyota Camry) to Huahin ,ลิมูซีน ,FIXED," 5,296.50 ",สาขากรุงเทพฯ,1,1,1,1,1,1,1,6:00:00,23:59:00,24,1/1/2022,7/12/2026,1,NULL,NULL,1,2023-03-07 13:06:12,2023-03-07 13:06:12,NULL,NULL,NULL,NULL,Service revenue - car rental daily - external
,ลิมูซีน Agency - (Toyota Camry) to Khao Yai ,ลิมูซีน ,FIXED," 5,296.50 ",สาขากรุงเทพฯ,1,1,1,1,1,1,1,6:00:00,23:59:00,24,1/1/2022,7/12/2026,1,NULL,NULL,1,2023-03-07 13:06:12,2023-03-07 13:06:12,NULL,NULL,NULL,NULL,Service revenue - car rental daily - external
,ลิมูซีน Agency - (Toyota Commuter) to Bangkok Downtown / City Area ,ลิมูซีน ,FIXED," 2,214.90 ",สาขากรุงเทพฯ,1,1,1,1,1,1,1,6:00:00,23:59:00,24,1/1/2022,7/12/2026,1,NULL,NULL,1,2023-03-07 13:06:12,2023-03-07 13:06:12,NULL,NULL,NULL,NULL,Service revenue - car rental daily - external
,ลิมูซีน Agency - (Toyota Commuter) to Donmuang Airport ,ลิมูซีน ,FIXED," 2,407.50 ",สาขากรุงเทพฯ,1,1,1,1,1,1,1,6:00:00,23:59:00,24,1/1/2022,7/12/2026,1,NULL,NULL,1,2023-03-07 13:06:12,2023-03-07 13:06:12,NULL,NULL,NULL,NULL,Service revenue - car rental daily - external
,ลิมูซีน Agency - (Toyota Commuter) to Bangkok Politan Region ,ลิมูซีน ,FIXED," 2,600.10 ",สาขากรุงเทพฯ,1,1,1,1,1,1,1,6:00:00,23:59:00,24,1/1/2022,7/12/2026,1,NULL,NULL,1,2023-03-07 13:06:12,2023-03-07 13:06:12,NULL,NULL,NULL,NULL,Service revenue - car rental daily - external
,ลิมูซีน Agency - (Toyota Commuter) to Samutsongkram ,ลิมูซีน ,FIXED," 2,889.00 ",สาขากรุงเทพฯ,1,1,1,1,1,1,1,6:00:00,23:59:00,24,1/1/2022,7/12/2026,1,NULL,NULL,1,2023-03-07 13:06:12,2023-03-07 13:06:12,NULL,NULL,NULL,NULL,Service revenue - car rental daily - external
,ลิมูซีน Agency - (Toyota Commuter) to Samutsakorn ,ลิมูซีน ,FIXED," 2,889.00 ",สาขากรุงเทพฯ,1,1,1,1,1,1,1,6:00:00,23:59:00,24,1/1/2022,7/12/2026,1,NULL,NULL,1,2023-03-07 13:06:12,2023-03-07 13:06:12,NULL,NULL,NULL,NULL,Service revenue - car rental daily - external
,ลิมูซีน Agency - (Toyota Commuter) to Chachoengsao ,ลิมูซีน ,FIXED," 3,370.50 ",สาขากรุงเทพฯ,1,1,1,1,1,1,1,6:00:00,23:59:00,24,1/1/2022,7/12/2026,1,NULL,NULL,1,2023-03-07 13:06:12,2023-03-07 13:06:12,NULL,NULL,NULL,NULL,Service revenue - car rental daily - external
,ลิมูซีน Agency - (Toyota Commuter) to Chonburi / Sriracha / Leamchabang ,ลิมูซีน ,FIXED," 3,852.00 ",สาขากรุงเทพฯ,1,1,1,1,1,1,1,6:00:00,23:59:00,24,1/1/2022,7/12/2026,1,NULL,NULL,1,2023-03-07 13:06:12,2023-03-07 13:06:12,NULL,NULL,NULL,NULL,Service revenue - car rental daily - external
